0.0,-0.002725,0.0
0.0,-0.008171570644718794,0.0
0.0,-0.01633971193415638,0.0
0.0,-0.02722942386831276,0.0
0.0,-0.04084070644718793,0.0
0.0,-0.057173559670781894,0.0
0.0,-0.07622798353909466,0.0
0.0,-0.09800397805212621,0.0
0.0,-0.12250154320987655,0.0
0.0,-0.14972067901234568,0.0
0.0,-0.1796613854595336,0.0
0.0,-0.21232366255144033,0.0
0.0,-0.24770751028806584,0.0
0.0,-0.28581292866941016,0.0
0.0,-0.32663991769547324,0.0
0.0,-0.37018847736625515,0.0
0.0,-0.41645860768175585,0.0
0.0,-0.46545030864197534,0.0
0.0,-0.5171635802469136,0.0
0.0,-0.5715984224965707,0.0
0.0,-0.6287548353909466,0.0
0.0,-0.6886328189300412,0.0
0.0,-0.7512323731138547,0.0
0.0,-0.816553497942387,0.0
0.0,-0.884596193415638,0.0
0.0,-0.9553604595336078,0.0
0.0,-1.0288462962962965,0.0
0.0,-1.105053703703704,0.0
0.0,-1.1839826817558303,0.0
0.0,-1.2656332304526754,0.0
0.0,-1.3500053497942393,0.0
0.0,-1.437099039780522,0.0
0.0,-1.5269143004115233,0.0
0.0,-1.6194511316872435,0.0
0.0,-1.7147095336076825,0.0
0.0,-1.8126895061728403,0.0
0.0,-1.9133910493827169,0.0
0.0,-2.016814163237312,0.0
0.0,-2.1229588477366264,0.0
0.0,-2.2318251028806593,0.0
0.0,-2.343412928669411,0.0
0.0,-2.4577223251028815,0.0
0.0,-2.5747532921810707,0.0
0.0,-2.694505829903979,0.0
0.0,-2.8169799382716056,0.0
0.0,-2.9421756172839513,0.0
0.0,-3.0700928669410157,0.0
0.0,-3.200731687242799,0.0
0.0,-3.3340920781893013,0.0
0.0,-3.470174039780522,0.0
0.0,-3.608977572016462,0.0
0.0,-3.7505026748971204,0.0
0.0,-3.894749348422498,0.0
0.0,-4.041717592592594,0.0
0.0,-4.191407407407409,0.0
0.0,-4.3438187928669425,0.0
0.0,-4.498951748971195,0.0
0.0,-4.656806275720166,0.0
0.0,-4.8173823731138565,0.0
0.0,-4.980680041152265,0.0
0.0,-5.146699279835393,0.0
0.0,-5.315440089163239,0.0
0.0,-5.486902469135805,0.0
0.0,-5.661086419753088,0.0
0.0,-5.837991941015091,0.0
0.0,-6.017619032921813,0.0
0.0,-6.199967695473253,0.0
0.0,-6.385037928669412,0.0
0.0,-6.57282973251029,0.0
0.0,-6.763343106995887,0.0
0.0,-6.956578052126202,0.0
0.0,-7.152534567901236,0.0
0.0,-7.35121265432099,0.0
0.0,-7.552612311385461,0.0
0.0,-7.756733539094652,0.0
0.0,-7.963576337448561,0.0
0.0,-8.173140706447189,0.0
0.0,-8.385426646090536,0.0
0.0,-8.600434156378602,0.0
0.0,-8.818163237311387,0.0
0.0,-9.03861388888889,0.0
0.0,-9.261786111111112,0.0
0.0,-9.487679903978053,0.0
0.0,-9.716295267489713,0.0
0.0,-9.94763220164609,0.0
0.0,-10.181690706447188,0.0
0.0,-10.418470781893005,0.0
0.0,-10.65797242798354,0.0
0.0,-10.900195644718792,0.0
0.0,-11.145140432098765,0.0
0.0,-11.392806790123457,0.0
0.0,-11.643194718792866,0.0
0.0,-11.896304218106994,0.0
0.0,-12.152135288065843,0.0
0.0,-12.41068792866941,0.0
0.0,-12.671962139917694,0.0
0.0,-12.935957921810697,0.0
0.0,-13.20267527434842,0.0
0.0,-13.472114197530862,0.0
0.0,-13.744274691358022,0.0
0.0,-14.0191567558299,0.0
0.0,-14.296760390946499,0.0
0.0,-14.577085596707816,0.0
0.0,-14.860132373113851,0.0
0.0,-15.145900720164605,0.0
0.0,-15.434390637860078,0.0
0.0,-15.72560212620027,0.0
0.0,-16.01953518518518,0.0
0.0,-16.31618981481481,0.0
0.0,-16.615566015089158,0.0
0.0,-16.917663786008227,0.0
0.0,-17.222483127572012,0.0
0.0,-17.530024039780518,0.0
0.0,-17.84028652263374,0.0
0.0,-18.153270576131682,0.0
0.0,-18.468976200274344,0.0
0.0,-18.787403395061723,0.0
0.0,-19.108552160493822,0.0
0.0,-19.43242249657064,0.0
0.0,-19.759014403292177,0.0
0.0,-20.088327880658433,0.0
0.0,-20.42036292866941,0.0
0.0,-20.7551195473251,0.0
0.0,-21.092597736625514,0.0
0.0,-21.432797496570643,0.0
0.0,-21.775718827160492,0.0
0.0,-22.121361728395062,0.0
0.0,-22.469726200274348,0.0
0.0,-22.820812242798354,0.0
0.0,-23.17461985596708,0.0
0.0,-23.531149039780523,0.0
0.0,-23.890399794238686,0.0
0.0,-24.252372119341565,0.0
0.0,-24.617066015089165,0.0
0.0,-24.984481481481485,0.0
0.0,-25.35461851851852,0.0
0.0,-25.727477126200277,0.0
0.0,-26.103057304526754,0.0
0.0,-26.481359053497947,0.0
0.0,-26.86238237311386,0.0
0.0,-27.246127263374493,0.0
0.0,-27.632593724279843,0.0
0.0,-28.021781755829913,0.0
0.0,-28.4136913580247,0.0
0.0,-28.808322530864206,0.0
0.0,-29.205675274348433,0.0
0.0,-29.605749588477376,0.0
0.0,-30.00854547325104,0.0
0.0,-30.414062928669424,0.0
0.0,-30.822301954732524,0.0
0.0,-31.233262551440344,0.0
0.0,-31.646944718792884,0.0
0.0,-32.063348456790145,0.0
0.0,-32.48247376543212,0.0
0.0,-32.904320644718815,0.0
0.0,-33.32888909465023,0.0
0.0,-33.75617911522636,0.0
0.0,-34.18619070644721,0.0
0.0,-34.618923868312784,0.0
0.0,-35.05437860082307,0.0
0.0,-35.49255490397808,0.0
0.0,-35.93345277777781,0.0
0.0,-36.37707222222225,0.0
0.0,-36.82341323731142,0.0
0.0,-37.272475823045305,0.0
0.0,-37.724259979423906,0.0
0.0,-38.17876570644723,0.0
0.0,-38.63599300411527,0.0
0.0,-39.09594187242803,0.0
0.0,-39.5586123113855,0.0
0.0,-40.0240043209877,0.0
0.0,-40.492117901234614,0.0
0.0,-40.962953052126245,0.0
0.0,-41.4365097736626,0.0
0.0,-41.91278806584367,0.0
0.0,-42.39178792866946,0.0
0.0,-42.87350936213997,0.0
